Year,Region,Source,CO2eq,GDP,Population,CO2eq_tn/person,CO2eq_tn/$GDP
2005,Nunavut,"Light Manufacturing, Construction & Forest Resources",,1481.0,30339,,
2016,Nunavut,Oil and Gas,3.52e-06,2492.0,36975,9.519945909398242e-05,0.0014125200642054576
2016,Nunavut,Waste,0.005976682,2492.0,36975,0.1616411629479378,2.398347512038523
2016,Nunavut,Buildings,0.01241699,2492.0,36975,0.33582123056119,4.982740770465489
2016,Nunavut,Heavy Industry,0.051791142000000005,2492.0,36975,1.4007070182555783,20.78296227929374
2016,Nunavut,Transportation,0.48665118,2492.0,36975,13.161627586206896,195.28538523274477
2016,Nunavut,Territory Inventory Total,0.694744795,2492.0,36975,18.789582014874917,278.79004614767257
2016,Nunavut,"Light Manufacturing, Construction & Forest Resources",,2492.0,36975,,
2002,Prince Edward Island,Oil and Gas,5.76e-06,4705.0,136880,4.2080654587960256e-05,0.00122422954303932
2002,Prince Edward Island,Heavy Industry,0.001033113,4705.0,136880,0.007547581823495033,0.2195776833156217
2002,Prince Edward Island,Waste,0.080229272,4705.0,136880,0.5861285213325541,17.05191753453773
2002,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.146353503,4705.0,136880,1.0692102790765632,31.105951753453773
2002,Prince Edward Island,Agriculture,0.48263359899999997,4705.0,136880,3.525961418760958,102.57887332624865
2002,Prince Edward Island,Buildings,0.537846822,4705.0,136880,3.9293309614260665,114.31388352816154
2002,Prince Edward Island,Transportation,0.7986459,4705.0,136880,5.834642752776154,169.74408076514348
2002,Prince Edward Island,Provincial Inventory Total,2.070649989,4705.0,136880,15.1274838471654,440.0956405951116
2003,Prince Edward Island,Oil and Gas,6e-06,4794.0,137227,4.3723174010945364e-05,0.0012515644555694619
2003,Prince Edward Island,Heavy Industry,0.001189741,4794.0,137227,0.008669875461826026,0.2481729244889445
2003,Prince Edward Island,Waste,0.080229238,4794.0,137227,0.5846461556399251,16.73534376303713
2003,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.164952777,4794.0,137227,1.2020431620599445,34.40817209011264
2003,Prince Edward Island,Agriculture,0.511142649,4794.0,137227,3.7247964977737613,106.62132853566958
2003,Prince Edward Island,Buildings,0.540629007,4794.0,137227,3.9396693580709337,112.77200813516897
2003,Prince Edward Island,Transportation,0.8104803970000001,4794.0,137227,5.906129238415181,169.06140947017107
2003,Prince Edward Island,Provincial Inventory Total,2.145347489,4794.0,137227,15.633566929248618,447.50677701293284
2006,Nunavut,Oil and Gas,7.39e-06,1497.0,30813,0.00023983383636776688,0.004936539746158985
2006,Nunavut,Waste,0.004693873,1497.0,30813,0.15233417713302827,3.1355197060788242
2006,Nunavut,Buildings,0.0047924429999999995,1497.0,30813,0.15553315159186054,3.2013647294589176
2006,Nunavut,Heavy Industry,0.057882762000000004,1497.0,30813,1.8785175737513387,38.66583967935872
2006,Nunavut,Transportation,0.477735641,1497.0,30813,15.504353389803006,319.1286847027388
2006,Nunavut,Territory Inventory Total,0.650663082,1497.0,30813,21.11651192678415,434.6446773547094
2006,Nunavut,"Light Manufacturing, Construction & Forest Resources",,1497.0,30813,,
2004,Prince Edward Island,Oil and Gas,1.05e-05,4951.0,137680,7.62638001162115e-05,0.0021207836800646333
2004,Prince Edward Island,Heavy Industry,0.0012362760000000001,4951.0,137680,0.008979343404997096,0.24970228236719857
2004,Prince Edward Island,Waste,0.080819732,4951.0,137680,0.5870114177803603,16.323920824075945
2004,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.17119189199999998,4951.0,137680,1.243404212667054,34.577235305998784
2004,Prince Edward Island,Agriculture,0.533161157,4951.0,137680,3.8724662768739107,107.68756958190264
2004,Prince Edward Island,Buildings,0.542566546,4951.0,137680,3.9407796775130737,109.58726439103211
2004,Prince Edward Island,Transportation,0.8265866009999999,4951.0,137680,6.003679554038349,166.95346414865682
2004,Prince Edward Island,Provincial Inventory Total,2.165429497,4951.0,137680,15.727988792852992,437.3721464350636
2007,Nunavut,Oil and Gas,1.24e-05,1620.0,31395,0.00039496735148909063,0.007654320987654321
2007,Nunavut,Waste,0.0048405390000000005,1620.0,31395,0.1541818442427138,2.9879870370370374
2007,Nunavut,Buildings,0.00514428,1620.0,31395,0.16385666507405638,3.1754814814814813
2007,Nunavut,Heavy Industry,0.061764520999999996,1620.0,31395,1.9673362318840577,38.12624753086419
2007,Nunavut,Transportation,0.5409505929999999,1620.0,31395,17.230469597069593,333.92011913580245
2007,Nunavut,Territory Inventory Total,0.7214814509999999,1620.0,31395,22.98077563306259,445.35892037037036
2007,Nunavut,"Light Manufacturing, Construction & Forest Resources",,1620.0,31395,,
2005,Prince Edward Island,Oil and Gas,1.4599999999999999e-05,5122.0,138064,0.0001057480588712481,0.0028504490433424443
2005,Prince Edward Island,Heavy Industry,0.0015857620000000001,5122.0,138064,0.011485702282999189,0.3095982038266303
2005,Prince Edward Island,Waste,0.079193236,5122.0,138064,0.5735980125159347,15.461389301054277
2005,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.173173981,5122.0,138064,1.254302214914822,33.80983619679812
2005,Prince Edward Island,Buildings,0.48206336200000005,5122.0,138064,3.4915934783868354,94.11623623584538
2005,Prince Edward Island,Agriculture,0.51334885,5122.0,138064,3.7181948226909256,100.22429714955095
2005,Prince Edward Island,Transportation,0.8276468640000001,5122.0,138064,5.994660910881911,161.58665833658728
2005,Prince Edward Island,Provincial Inventory Total,2.0817905530000003,5122.0,138064,15.078445887414533,406.44095138617735
2008,Nunavut,Oil and Gas,1.89e-05,1851.0,31892,0.0005926251097453907,0.010210696920583467
2008,Nunavut,Waste,0.004701609,1851.0,31892,0.14742283331242945,2.540037277147488
2008,Nunavut,Buildings,0.00550035,1851.0,31892,0.17246801705756928,2.971555915721232
2008,Nunavut,Heavy Industry,0.051936803,1851.0,31892,1.6285213533174463,28.058780659103185
2008,Nunavut,Transportation,0.551934512,1851.0,31892,17.306362473347548,298.1818001080497
2008,Nunavut,Territory Inventory Total,0.744922327,1851.0,31892,23.35765480371253,402.44318044300377
2008,Nunavut,"Light Manufacturing, Construction & Forest Resources",,1851.0,31892,,
2009,Nunavut,Oil and Gas,1.91e-05,1721.0,32597,0.000585943491732368,0.011098198721673445
2009,Nunavut,Waste,0.004763294,1721.0,32597,0.14612676013130044,2.7677478210342827
2009,Nunavut,Buildings,0.006062796,1721.0,32597,0.18599245329324782,3.5228332364904125
2009,Nunavut,Heavy Industry,0.049263397,1721.0,32597,1.5112862226585269,28.624867518884372
2009,Nunavut,Transportation,0.572048804,1721.0,32597,17.549124275240054,332.3932620569436
2009,Nunavut,Territory Inventory Total,0.758383508,1721.0,32597,23.265438782710063,440.66444392794887
2009,Nunavut,"Light Manufacturing, Construction & Forest Resources",,1721.0,32597,,
1999,Northwest Territories,Agriculture,2.01e-05,3369.0,40638,0.0004946109552635465,0.005966162065894925
1999,Northwest Territories,Waste,0.007666474,3369.0,40638,0.18865283724592746,2.2755933511427724
1999,Northwest Territories,"Light Manufacturing, Construction & Forest Resources",0.011153673999999999,3369.0,40638,0.2744641468576209,3.3106779459780347
1999,Northwest Territories,Oil and Gas,0.150669935,3369.0,40638,3.7076119641714653,44.72245028198279
1999,Northwest Territories,Heavy Industry,0.222279963,3369.0,40638,5.469756459471431,65.97802404274265
1999,Northwest Territories,Buildings,0.281272696,3369.0,40638,6.921420739209606,83.488482042149
1999,Northwest Territories,Transportation,0.46233659299999996,3369.0,40638,11.37695243368276,137.232589195607
1999,Northwest Territories,Territories Inventory Total,1.223169413,3369.0,40638,30.099153821546334,363.066017512615
2010,Nunavut,Oil and Gas,2.0399999999999998e-05,2039.0,33352,0.0006116574718157831,0.010004904364884746
2010,Nunavut,Waste,0.004878717,2039.0,33352,0.14627959342768052,2.3927008337420306
2010,Nunavut,Buildings,0.006504513000000001,2039.0,33352,0.19502617534180863,3.190050514958313
2010,Nunavut,Heavy Industry,0.055135274000000005,2039.0,33352,1.6531324658191415,27.040350171652776
2010,Nunavut,Transportation,0.615640041,2039.0,33352,18.458864266011034,301.9323398724865
2010,Nunavut,Territory Inventory Total,0.8090759609999999,2039.0,33352,24.25869396138162,396.8003732221677
2010,Nunavut,"Light Manufacturing, Construction & Forest Resources",,2039.0,33352,,
2011,Nunavut,Oil and Gas,2.4299999999999998e-05,2150.0,34192,0.000710692559663079,0.011302325581395349
2011,Nunavut,Waste,0.005048114,2150.0,34192,0.14764020823584464,2.34796
2011,Nunavut,Buildings,0.0074701590000000005,2150.0,34192,0.21847680744033693,3.474492558139535
2011,Nunavut,Heavy Industry,0.063802398,2150.0,34192,1.8660036850725317,29.675533953488372
2011,Nunavut,Transportation,0.629832015,2150.0,34192,18.420449666588677,292.94512325581394
2011,Nunavut,Territory Inventory Total,0.787274274,2150.0,34192,23.025101602714088,366.1740809302326
2011,Nunavut,"Light Manufacturing, Construction & Forest Resources",,2150.0,34192,,
2006,Prince Edward Island,Oil and Gas,2.52e-05,5261.0,137867,0.00018278485787026627,0.004789963885192929
2006,Prince Edward Island,Heavy Industry,0.003095079,5261.0,137867,0.02244974504413674,0.5883062155483749
2006,Prince Edward Island,Waste,0.077249488,5261.0,137867,0.5603189160567794,14.683422923398595
2006,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.19054052800000001,5261.0,137867,1.38206044956371,36.21754951530127
2006,Prince Edward Island,Buildings,0.448103719,5261.0,137867,3.2502608963711404,85.1746282075651
2006,Prince Edward Island,Agriculture,0.475876859,5261.0,137867,3.4517096839707833,90.45368922258125
2006,Prince Edward Island,Transportation,0.814516166,5261.0,137867,5.907984985529532,154.8215483748337
2006,Prince Edward Island,Provincial Inventory Total,2.0129233380000002,5261.0,137867,14.600472469844126,382.61230526515874
2012,Nunavut,Oil and Gas,2.59e-05,2199.0,34672,0.0007470004614674666,0.011778080945884494
2012,Nunavut,Waste,0.005214035,2199.0,34672,0.15038172011998152,2.3710936789449746
2012,Nunavut,Buildings,0.008084516,2199.0,34672,0.2331713197969543,3.6764511141427922
2012,Nunavut,Heavy Industry,0.061377959,2199.0,34672,1.770245702584218,27.911759436107324
2012,Nunavut,Transportation,0.627766442,2199.0,34672,18.105861848177202,285.4781455206912
2012,Nunavut,Territory Inventory Total,0.783871953,2199.0,34672,22.608212765343794,356.4674638472033
2012,Nunavut,"Light Manufacturing, Construction & Forest Resources",,2199.0,34672,,
2017,Yukon,Oil and Gas,2.6365999999999998e-05,2634.0,39669,0.0006646499785726889,0.010009870918754746
2017,Yukon,Waste,0.009805813,2634.0,39669,0.24719082911089263,3.7227839787395594
2017,Yukon,Heavy Industry,0.016394264,2634.0,39669,0.41327646272908314,6.224094153378891
2017,Yukon,"Light Manufacturing, Construction & Forest Resources",0.018762963,2634.0,39669,0.4729880511230432,7.123372437357631
2017,Yukon,Buildings,0.037569857000000005,2634.0,39669,0.9470835413042931,14.263423310554293
2017,Yukon,Transportation,0.43199812600000004,2634.0,39669,10.890068466560791,164.00840015186031
2017,Yukon,Territory Inventory Total,0.538620552,2634.0,39669,13.577870679875975,204.4876810933941
2018,Yukon,Oil and Gas,2.6365999999999998e-05,2734.0,40613,0.0006492009947553738,0.009643745427944403
2018,Yukon,Agriculture,0.000828866,2734.0,40613,0.0204088838549233,0.30316971470373083
2018,Yukon,Waste,0.010031129,2734.0,40613,0.24699305641050895,3.6690303584491586
2018,Yukon,"Light Manufacturing, Construction & Forest Resources",0.019400921,2734.0,40613,0.4777022381995913,7.096167154352598
2018,Yukon,Heavy Industry,0.020116057,2734.0,40613,0.49531078718636884,7.357738478419898
2018,Yukon,Buildings,0.046141764,2734.0,40613,1.1361328638613253,16.877016825164596
2018,Yukon,Transportation,0.488579679,2734.0,40613,12.030130229236944,178.70507644476956
2018,Yukon,Territory Inventory Total,0.6186190420000001,2734.0,40613,15.23204496097309,226.26885223116315
1994,Prince Edward Island,Oil and Gas,2.9199999999999998e-05,3683.0,133437,0.00021882985978401794,0.007928319304914472
1994,Prince Edward Island,Heavy Industry,0.002319119,3683.0,133437,0.01737987964357712,0.6296820526744502
1994,Prince Edward Island,Waste,0.07542463599999999,3683.0,133437,0.5652452917856365,20.479130057018732
1994,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.10952548699999999,3683.0,133437,0.8208029781844615,29.73811756720065
1994,Prince Edward Island,Agriculture,0.470194151,3683.0,133437,3.5237164429655943,127.66607412435513
1994,Prince Edward Island,Buildings,0.529793418,3683.0,133437,3.970363677240946,143.84833505294597
1994,Prince Edward Island,Transportation,0.668321517,3683.0,133437,5.008517255333977,181.461177572631
1994,Prince Edward Island,Provincial Inventory Total,1.914777916,3683.0,133437,14.349677495747057,519.8962573988597
1999,Nunavut,Oil and Gas,2.98e-05,1255.0,26820,0.0011111111111111111,0.023745019920318727
1999,Nunavut,Buildings,0.0019468170000000002,1255.0,26820,0.07258825503355705,1.5512486055776895
1999,Nunavut,Waste,0.004232278,1255.0,26820,0.15780305741983594,3.3723330677290835
1999,Nunavut,"Light Manufacturing, Construction & Forest Resources",0.010084685999999999,1255.0,26820,0.3760136465324384,8.035606374501992
1999,Nunavut,Heavy Industry,0.086715617,1255.0,26820,3.233244481730052,69.09610916334661
1999,Nunavut,Transportation,0.272991877,1255.0,26820,10.178668046234154,217.52340796812746
1999,Nunavut,Territory Inventory Total,0.393328984,1255.0,26820,14.665510216256525,313.40954900398407
2013,Nunavut,Oil and Gas,2.98e-05,2410.0,35337,0.0008433087132467386,0.012365145228215768
2013,Nunavut,Waste,0.005390737,2410.0,35337,0.15255219741347595,2.236820331950207
2013,Nunavut,Buildings,0.009433189,2410.0,35337,0.26694934487930494,3.9141863070539418
2013,Nunavut,Heavy Industry,0.06404244099999999,2410.0,35337,1.8123338427144349,26.57362697095435
2013,Nunavut,Transportation,0.6058613429999999,2410.0,35337,17.14523991849902,251.39474813278005
2013,Nunavut,Territory Inventory Total,0.762036924,2410.0,35337,21.564844893454453,316.1978937759336
2013,Nunavut,"Light Manufacturing, Construction & Forest Resources",,2410.0,35337,,
2014,Nunavut,Oil and Gas,3.12e-05,2379.0,35971,0.0008673653776653415,0.013114754098360656
2014,Nunavut,Waste,0.0055861719999999995,2379.0,35971,0.15529654443857552,2.3481176965111388
2014,Nunavut,Buildings,0.010990652,2379.0,35971,0.30554201996052377,4.619862126944094
2014,Nunavut,Heavy Industry,0.048240347999999995,2379.0,35971,1.3410899891579326,20.277573770491802
2014,Nunavut,Transportation,0.515728835,2379.0,35971,14.337350504573129,216.7838734762505
2014,Nunavut,Territory Inventory Total,0.705070037,2379.0,35971,19.60106855522504,296.3724409415721
2014,Nunavut,"Light Manufacturing, Construction & Forest Resources",,2379.0,35971,,
2015,Nunavut,Oil and Gas,3.6e-05,2372.0,36488,0.0009866257399693049,0.015177065767284992
2015,Nunavut,Waste,0.005768195,2372.0,36488,0.15808471278228461,2.431785413153457
2015,Nunavut,Buildings,0.011607158000000001,2372.0,36488,0.3181089125191844,4.893405564924115
2015,Nunavut,Heavy Industry,0.037187667,2372.0,36488,1.0191752631001973,15.67776854974705
2015,Nunavut,Transportation,0.422733143,2372.0,36488,11.585538889497915,178.21801981450253
2015,Nunavut,Territory Inventory Total,0.5957636620000001,2372.0,36488,16.327660107432585,251.1651188870152
2015,Nunavut,"Light Manufacturing, Construction & Forest Resources",,2372.0,36488,,
2007,Prince Edward Island,Oil and Gas,4.77e-05,5228.0,137711,0.00034637755880067677,0.009123947972456007
2007,Prince Edward Island,Heavy Industry,0.005875665,5228.0,137711,0.04266663519980249,1.12388389441469
2007,Prince Edward Island,Waste,0.075234879,5228.0,137711,0.5463243967439058,14.39075726855394
2007,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.20414949899999998,5228.0,137711,1.4824487441090397,39.0492538255547
2007,Prince Edward Island,Agriculture,0.43254709,5228.0,137711,3.1409770461328437,82.73662777352716
2007,Prince Edward Island,Buildings,0.514605863,5228.0,137711,3.736853722651059,98.43264403213466
2007,Prince Edward Island,Transportation,0.824088347,5228.0,137711,5.984186789726311,157.6297526778883
2007,Prince Edward Island,Provincial Inventory Total,2.061040932,5228.0,137711,14.966421941602341,394.23124177505736
2002,Nunavut,Oil and Gas,5.28e-05,1423.0,28822,0.001831933939351884,0.037104708362614196
2002,Nunavut,Waste,0.004704179,1423.0,28822,0.16321487058496983,3.3058179901616302
2002,Nunavut,"Light Manufacturing, Construction & Forest Resources",0.008329521,1423.0,28822,0.28899871625841367,5.853493323963457
2002,Nunavut,Buildings,0.015648416000000002,1423.0,28822,0.5429330372632017,10.996778636683064
2002,Nunavut,Heavy Industry,0.124393621,1423.0,28822,4.315926063423773,87.4164588896697
2002,Nunavut,Transportation,0.440757585,1423.0,28822,15.292401117202138,309.73828882642306
2002,Nunavut,Territory Inventory Total,0.660777876,1423.0,28822,22.926163208660054,464.3554996486297
2008,Prince Edward Island,Oil and Gas,6.43e-05,5284.0,138749,0.0004634267634361329,0.01216881150643452
2008,Prince Edward Island,Heavy Industry,0.008047128,5284.0,138749,0.05799773692062646,1.5229235427706285
2008,Prince Edward Island,Waste,0.071859683,5284.0,138749,0.5179113579196967,13.599485806207417
2008,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.188153713,5284.0,138749,1.3560725698923954,35.608197009841035
2008,Prince Edward Island,Agriculture,0.41536063100000004,5284.0,138749,2.9936117089132175,78.60723523845573
2008,Prince Edward Island,Buildings,0.482711702,5284.0,138749,3.4790283317357242,91.35346366389099
2008,Prince Edward Island,Transportation,0.811794325,5284.0,138749,5.850812077924886,153.6325369038607
2008,Prince Edward Island,Provincial Inventory Total,1.982120151,5284.0,138749,14.285653597503405,375.11736392884177
2003,Nunavut,Oil and Gas,6.45e-05,1423.0,29322,0.0021997135256803762,0.04532677442023893
2003,Nunavut,Waste,0.004839044,1423.0,29322,0.1650311711343019,3.400593113141251
2003,Nunavut,"Light Manufacturing, Construction & Forest Resources",0.011701807,1423.0,29322,0.3990794284155242,8.223335910049192
2003,Nunavut,Buildings,0.014281157,1423.0,29322,0.4870458017870541,10.035950105411102
2003,Nunavut,Heavy Industry,0.087903538,1423.0,29322,2.997869790600914,61.773392832044976
2003,Nunavut,Transportation,0.46393227200000003,1423.0,29322,15.821985949116705,326.0240843288826
2003,Nunavut,Territory Inventory Total,0.702579353,1423.0,29322,23.960826444308026,493.73109838369635
2004,Nunavut,Oil and Gas,7.08e-05,1487.0,29857,0.0023713032119770908,0.04761264290517821
2004,Nunavut,Waste,0.004982143,1487.0,29857,0.1668668318987172,3.350466039004707
2004,Nunavut,"Light Manufacturing, Construction & Forest Resources",0.010211765,1487.0,29857,0.3420224737917406,6.86736045729657
2004,Nunavut,Buildings,0.015478869,1487.0,29857,0.5184334996818167,10.409461331540014
2004,Nunavut,Heavy Industry,0.090251068,1487.0,29857,3.0227775061124693,60.69338802958978
2004,Nunavut,Transportation,0.477355763,1487.0,29857,15.98806856013665,321.0193429724277
2004,Nunavut,Territory Inventory Total,0.7397920790000001,1487.0,29857,24.777843688247316,497.5064418291864
2009,Prince Edward Island,Oil and Gas,7.38e-05,5305.0,139891,0.0005275535952991972,0.013911404335532517
2009,Prince Edward Island,Heavy Industry,0.005954492,5305.0,139891,0.042565225782930996,1.1224301602262017
2009,Prince Edward Island,Waste,0.070245701,5305.0,139891,0.5021459636431221,13.241413949104617
2009,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.158629096,5305.0,139891,1.1339478308111315,29.901808859566447
2009,Prince Edward Island,Agriculture,0.40773254200000003,5305.0,139891,2.9146445589780616,76.85816060320452
2009,Prince Edward Island,Buildings,0.513511429,5305.0,139891,3.6707967560457786,96.79763034872762
2009,Prince Edward Island,Transportation,0.805306546,5305.0,139891,5.7566715943127145,151.80142243166821
2009,Prince Edward Island,Provincial Inventory Total,1.967487816,5305.0,139891,14.06443456691281,370.8742348727615
2010,Prince Edward Island,Oil and Gas,7.56e-05,5412.0,141654,0.0005336947774153924,0.013968957871396894
2010,Prince Edward Island,Heavy Industry,0.008651734,5412.0,141654,0.06107652448924845,1.5986204730229119
2010,Prince Edward Island,Waste,0.068942104,5412.0,141654,0.48669366202154546,12.738747967479677
2010,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.21269038899999998,5412.0,141654,1.5014781721659818,39.29977623798965
2010,Prince Edward Island,Agriculture,0.39461530799999994,5412.0,141654,2.785768901690033,72.91487583148559
2010,Prince Edward Island,Buildings,0.481753204,5412.0,141654,3.400914933570531,89.01574353288987
2010,Prince Edward Island,Transportation,0.832651611,5412.0,141654,5.878066351814986,153.8528475609756
2010,Prince Edward Island,Provincial Inventory Total,2.000967925,5412.0,141654,14.125742478150988,369.7279979674796
2000,Nunavut,Oil and Gas,7.809999999999999e-05,1310.0,27498,0.0028402065604771253,0.05961832061068702
2000,Nunavut,Waste,0.004402946,1310.0,27498,0.16011877227434723,3.3610274809160305
2000,Nunavut,"Light Manufacturing, Construction & Forest Resources",0.005519306999999999,1310.0,27498,0.20071667030329476,4.213211450381679
2000,Nunavut,Buildings,0.013989523,1310.0,27498,0.5087469270492398,10.679025190839695
2000,Nunavut,Heavy Industry,0.09028141599999999,1310.0,27498,3.283199359953451,68.91711145038167
2000,Nunavut,Transportation,0.35395559,1310.0,27498,12.872048512619099,270.19510687022904
2000,Nunavut,Territory Inventory Total,0.502654209,1310.0,27498,18.27966430285839,383.70550305343517
2013,Prince Edward Island,Oil and Gas,8.159999999999999e-05,5684.0,144094,0.0005662970005690729,0.014356087262491202
2013,Prince Edward Island,Heavy Industry,0.008734861,5684.0,144094,0.06061918608685997,1.5367454257565094
2013,Prince Edward Island,Waste,0.065967022,5684.0,144094,0.45780547420433887,11.605739268121042
2013,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.129737283,5684.0,144094,0.9003656155009925,22.82499700914849
2013,Prince Edward Island,Agriculture,0.352727535,5684.0,144094,2.447898836870376,62.05621657283603
2013,Prince Edward Island,Buildings,0.46228746299999995,5684.0,144094,3.208235339431204,81.33136224489795
2013,Prince Edward Island,Transportation,0.730136929,5684.0,144094,5.067087658056547,128.45477287121744
2013,Prince Edward Island,Provincial Inventory Total,1.753610469,5684.0,144094,12.169906234818937,308.51697202674177
2012,Prince Edward Island,Oil and Gas,8.909999999999998e-05,5586.0,144530,0.0006164810074033071,0.01595059076262083
2012,Prince Edward Island,Heavy Industry,0.008301356999999999,5586.0,144530,0.05743691275167784,1.4861004296455422
2012,Prince Edward Island,Waste,0.066822761,5586.0,144530,0.4623452639590396,11.962542248478337
2012,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.20616969699999999,5586.0,144530,1.4264837542378743,36.9082880415324
2012,Prince Edward Island,Agriculture,0.41078993700000005,5586.0,144530,2.8422468484051757,73.53919387755103
2012,Prince Edward Island,Buildings,0.513243707,5586.0,144530,3.5511223067875184,91.88036287146437
2012,Prince Edward Island,Transportation,0.853499413,5586.0,144530,5.905344309139971,152.79259094163982
2012,Prince Edward Island,Provincial Inventory Total,2.069712075,5586.0,144530,14.320293883622776,370.51773630504835
2011,Prince Edward Island,Oil and Gas,9.209999999999999e-05,5527.0,143963,0.0006397477129540228,0.016663651166998368
2011,Prince Edward Island,Heavy Industry,0.008788061,5527.0,143963,0.06104388627633489,1.5900237018273926
2011,Prince Edward Island,Waste,0.067904151,5527.0,143963,0.47167779915672775,12.285896688981364
2011,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.17300951899999997,5527.0,143963,1.2017637795822536,31.302608829383026
2011,Prince Edward Island,Agriculture,0.409652456,5527.0,143963,2.8455398678827195,74.11841071105482
2011,Prince Edward Island,Buildings,0.599800121,5527.0,143963,4.166349138320263,108.52182395512938
2011,Prince Edward Island,Transportation,0.8970040359999999,5527.0,143963,6.230795662774462,162.29492238103853
2011,Prince Edward Island,Provincial Inventory Total,2.157488601,5527.0,143963,14.986410404062154,390.3543696399493
2014,Prince Edward Island,Oil and Gas,9.31e-05,5690.0,144283,0.0006452596633005968,0.016362038664323373
2014,Prince Edward Island,Heavy Industry,0.008525056,5690.0,144283,0.059085658047032565,1.4982523725834795
2014,Prince Edward Island,Waste,0.064422326,5690.0,144283,0.4464997678174144,11.322025659050967
2014,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.089854875,5690.0,144283,0.6227682748487348,15.791717926186292
2014,Prince Edward Island,Agriculture,0.398276718,5690.0,144283,2.760385617155174,69.99590826010544
2014,Prince Edward Island,Buildings,0.416875864,5690.0,144283,2.8892930144230435,73.26465096660809
2014,Prince Edward Island,Transportation,0.7155174320000001,5690.0,144283,4.9591249974009415,125.74998804920916
2014,Prince Edward Island,Provincial Inventory Total,1.697916266,5690.0,144283,11.767957874455064,298.4035616871705
2016,Prince Edward Island,Oil and Gas,9.76e-05,5894.0,146969,0.0006640856234988331,0.0165592127587377
2016,Prince Edward Island,Heavy Industry,0.009603986,5894.0,146969,0.06534701875905803,1.6294513064133016
2016,Prince Edward Island,Waste,0.062482077999999996,5894.0,146969,0.42513780457103195,10.600963352561928
2016,Prince Edward Island,"Light Manufacturing, Construction & Forest Resources",0.092674849,5894.0,146969,0.6305741278773075,15.723591618595183
2016,Prince Edward Island,Buildings,0.34735444600000004,5894.0,146969,2.3634538303996084,58.933567356633866
2016,Prince Edward Island,Agriculture,0.42762036700000006,5894.0,146969,2.9095956766392916,72.55180980658298
